Country Name,Supply Plan Bucket Description,L5 - Product,DataMeasure,Period,Value
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected Inventory,2028-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected Inventory,2028-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected Inventory,2028-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected Inventory,2028-06,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected Inventory,2028-07,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected Inventory,2028-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-02,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-06,1.8
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-07,0.8
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-08,2.2
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-09,1.2
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-10,0.2
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-11,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2026-12,3.4
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-01,2.4
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-02,1.4
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-03,0.4
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-06,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-07,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-09,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-10,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-11,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2027-12,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2028-01,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2028-02,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2028-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2028-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2028-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2028-06,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2028-07,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S1 - Projected MOS,2028-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-02,336013.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-03,351522.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-04,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-05,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-06,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-07,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-08,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-09,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-10,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-11,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2026-12,342399.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-01,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-02,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-03,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-04,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-05,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-06,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-07,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-08,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-09,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-10,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-11,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2027-12,360717.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2028-01,374428.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2028-02,374428.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2028-03,374428.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2028-04,374428.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2028-05,374428.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2028-06,374428.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2028-07,374428.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Monthly Consumption,2028-08,374428.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-02,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-06,630396.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-07,287997.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-09,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-10,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-11,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2026-12,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-01,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-02,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-06,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-07,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-09,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-10,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-11,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2027-12,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2028-01,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2028-02,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2028-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2028-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2028-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2028-06,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2028-07,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected Inventory,2028-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-02,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-06,1.8
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-07,0.8
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-09,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-10,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-11,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2026-12,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-01,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-02,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-06,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-07,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-09,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-10,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-11,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2027-12,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2028-01,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2028-02,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2028-03,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2028-04,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2028-05,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2028-06,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2028-07,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",S2 - Projected MOS,2028-08,0.0
Malawi,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",Inventory Upload Notification,2026-06,630396.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-02,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-03,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-04,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-05,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-06,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-07,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-08,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-09,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-10,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-11,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2026-12,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-01,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-02,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-03,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-04,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-05,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-06,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-07,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-08,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-09,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-10,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-11,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2027-12,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2028-01,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2028-02,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2028-03,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2028-04,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2028-05,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2028-06,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2028-07,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected Inventory,2028-08,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected MOS below min MOS Alert,2026-02,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected MOS below min MOS Alert,2026-03,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected MOS below min MOS Alert,2026-04,0.0
Malawi,MOH Supply Plan,"Norethisterone Enantate/Estradiol Valerate 50/5 mg/mL (1 mL) Ampoule, Intramuscular",Projected MOS below min MOS Alert,2026-05,0.0
